time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,inpost_fte,inpost_headcount,starters_fte,starters_headcount,leavers_fte,leavers_headcount,turnover_rate_fte,turnover_rate_headcount,agency_fte,agency_headcount,agency_rate_fte,agency_rate_headcount,agency_cover_fte,agency_cover_rate_fte,vacancy_fte,vacancy_rate_fte,vacancy_agency_cover_rate_fte,case_holders_fte,cases,caseload_fte,working_days_lost_fte,absence_rate_fte
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,333.4,366,72.2,76,50.1,55,15,15,12.5,31,3.6,7.8,12.5,100,34,9.3,36.8,186.3,3345,18,2824.9,3.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,141.8,150,27.6,28,35.7,41,25.2,27.3,7,7,4.7,4.5,7,100,7,4.7,100,67.4,900,13.3,1255.2,3.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,191.2,201,45.1,46,19,20,9.9,10,46.6,47,19.6,19,27.6,59.2,30,13.6,92,142.4,2457,17.3,1159.4,2.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,141.9,150,21,22,13,13,9.2,8.7,1,1,0.7,0.7,0,0,2.9,2,0,77,1416,18.4,1733.6,4.8
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",233.8,251,11,11,0,5,0,2,16,16,6.4,6,14,87.5,14,5.6,100,142.3,3485,24.5,2516.2,4.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,251.8,272,30,30,49.4,56,19.6,20.6,53.5,54,17.5,16.6,21.5,40.2,73.2,22.5,29.4,144.5,2573,17.8,4235.2,6.6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,617.8,678,118.6,128,51.6,55,8.4,8.1,8.8,9,1.4,1.3,0,0,0,0,z,309.9,5168,16.7,4957.6,3.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,111.2,116,19,19,24.6,25,22.1,21.6,10,10,8.2,7.9,10,100,17,13.3,58.8,91.6,2097,22.9,1118,4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,118.1,125,16.9,18,12.8,14,10.8,11.2,10,10,7.8,7.4,0,0,4,3.3,0,46.6,853,18.3,589.1,2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E06000065,North Yorkshire,259.4,288,34.3,37,21.3,23,8.2,8,0,0,0,0,0,z,15.7,5.7,0,110.6,2183,19.7,2259.8,3.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,252.5,269,76.8,79,27.1,30,10.7,11.2,56,56,18.2,17.2,49,87.5,50.3,16.6,97.4,159.2,2399,15.1,2174.8,3.4
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,315.1,351,45.5,48,37,40,11.7,11.4,45.2,46,12.5,11.6,5,11.1,5,1.6,100,190.2,3376,17.8,3415.6,4.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,207.1,220,37.4,38,37.9,41,18.3,18.6,12,12,5.5,5.2,8,66.7,9,4.2,88.9,120,2126,17.7,2331.3,4.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,91,105,21.5,24,7,9,7.7,8.6,7.9,10,8,8.7,7.9,100,14,13.3,56.3,60,920,15.3,1086,4.7
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,135.4,149,50.1,52,0,13,0,8.7,28.9,35,17.6,19,28,96.8,31.1,18.7,90,114.1,2071,18.2,2399.8,7
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,326.6,370,98.8,105,48.6,64,14.9,17.3,14.6,52,4.3,12.3,8.2,56.2,75.9,18.9,10.8,180.3,3783,21,2604.6,3.2
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,168.5,180,38.3,41,26.5,29,15.7,16.1,55,55,24.6,23.4,40,72.7,40,19.2,100,119.1,2063,17.3,1042.5,2.4
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,205.8,223,25.1,26,38.8,44,18.8,19.7,47.4,49,18.7,18,47.4,100,50.2,19.6,94.4,152.4,2528,16.6,2062.6,4
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,292.6,302,61,61,38.4,41,13.1,13.6,22.8,24,7.2,7.4,16,70.3,29,9,55.2,180.1,3026,16.8,1216.8,1.6
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,237.6,254,68.1,70,42.5,43,17.9,16.9,164.7,166,40.9,39.5,164.7,100,266,52.8,61.9,241.4,4261,17.7,1039,1.7
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,236.9,252,51.5,52,19.1,20,8.1,7.9,44,44,15.7,14.9,28,63.6,35.8,13.1,78.2,124.3,2371,19.1,1757.3,2.9
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,417.5,462,57.5,62,42.5,49,10.2,10.6,56.7,60,12,11.5,21,37,21,4.8,100,173.1,3401,19.6,3074.1,2.9
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,17.1,19,9.6,11,5.5,7,32.2,36.8,3,3,14.9,13.6,3,100,3,14.9,100,10.1,171,16.9,102.8,2.4
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,647.1,673,117.7,120,62.7,67,9.7,10,130.5,137,16.8,16.9,118,90.4,224.9,25.8,52.4,396,5824,14.7,9789,6
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,270.4,284,43.4,45,37.6,41,13.9,14.4,39.8,41,12.8,12.6,38.8,97.5,66,19.6,58.8,179.3,3014,16.8,2840.1,4.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,164.4,178,49.3,50,22.5,25,13.7,14,73.3,74,30.8,29.4,54.8,74.8,64.9,28.3,84.4,96.8,1956,20.2,1591.3,3.8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",83.8,91,19.5,20,16.9,20,20.1,22,10.7,31,11.4,25.4,2.9,27.2,14,14.3,20.9,69.1,1169,16.9,283.2,1.3
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,190,203,50.8,52,41.8,42,22,20.7,101,101,34.7,33.2,36.6,36.2,36.6,16.1,100,182.1,2962,16.3,2032.7,4.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,101.3,111,17.6,18,11.9,14,11.8,12.6,19.9,22,16.4,16.5,7,35.2,11,9.8,63.6,77.7,1950,25.1,723.5,2.8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,81.1,89,10,10,12.5,13,15.5,14.6,18,19,18.2,17.6,9,49.9,9,10,100,60.7,799,13.2,750,3.7
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,346.7,381,2.5,3,52.2,60,15,15.7,18.1,20,4.9,5,18.1,100,81,18.9,22.3,199.5,5271,26.4,5008,5.7
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,214.2,226,17.9,20,16,17,7.5,7.5,9.3,10,4.1,4.2,9.3,100,12.8,5.6,72.6,102.7,2258,22,1186.2,2.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,108,116,22.6,24,14.6,15,13.5,12.9,11,11,9.2,8.7,11,100,14.7,12,74.8,80.9,1412,17.5,1244,4.6
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,156.8,191,48,52,23.4,26,14.9,13.6,68.8,69,30.5,26.5,68.8,100,71.7,31.4,95.9,155.8,2674,17.2,1512,3.8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,333.6,366,82.6,90,37.5,43,11.3,11.7,21.4,32,6,8,4,18.7,13.9,4,28.8,152.8,2796,18.3,3221.1,3.8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,144,157,35,37,32.1,35,22.3,22.3,30,32,17.2,16.9,26.2,87.3,35,19.6,74.9,106.5,2133,20,1393.5,3.8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,208.5,233,48.1,51,46.6,48,22.3,20.6,62.2,81,23,25.8,62.2,100,68.2,24.6,91.2,138,2689,19.5,1532.4,2.9
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,75.5,80,15,15,13.6,14,18,17.5,42,42,35.8,34.4,36,85.7,47.5,38.6,75.8,62.7,1186,18.9,442,2.3
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,256.2,289,44.2,49,49.9,54,19.5,18.7,25,30,8.9,9.4,25,100,36,12.3,69.5,141.1,2472,17.5,1438.3,2.2
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,141,149,29.4,30,17.4,18,12.4,12.1,18.4,22,11.6,12.9,18.4,100,31.7,18.3,58.2,83.8,1276,15.2,371,1
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,745.9,801,85.2,86,63.5,69,8.5,8.6,35.2,36,4.5,4.3,35.2,100,102,12,34.5,420,5911,14.1,3541,1.9
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,431.7,455,36,36,29,31,6.7,6.8,23.7,26,5.2,5.4,20.7,87.6,29,6.3,71.4,240.3,2983,12.4,2655.7,2.4
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,103.9,111,38,41,16,16,15.4,14.4,46.8,47,31.1,29.7,46.8,100,51,32.9,91.8,70.7,1506,21.3,1229.5,4.7
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,360.6,400,67.2,70,32.2,35,8.9,8.8,77,77,17.6,16.1,54.8,71.2,90,20,60.9,232.1,4335,18.7,2581.1,2.8
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,95.6,100,19,19,30.6,33,32,33,19,19,16.6,16,12,63.2,20.4,17.6,58.8,75.6,1255,16.6,722.4,3
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,91.6,94,15.6,16,11.8,12,12.9,12.8,21,34,18.7,26.6,12,57.1,16,14.9,75,57,1140,20,455.3,2
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,313.6,368,29.6,34,32,39,10.2,10.6,29,29,8.5,7.3,29,100,88,21.9,33,175.2,2878,16.4,2821,3.6
2017,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,98.2,100,21,21,6.8,7,6.9,7,30.9,35,23.9,25.9,30.9,100,30.9,23.9,100,108.8,1776,16.3,797,3.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,66.7,70,15.2,16,10.4,12,15.6,17.1,7,7,9.5,9.1,5,71.4,5,7,100,46.5,746,16,313,1.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,213.9,239,91.6,100,31.7,35,14.8,14.6,3,3,1.4,1.2,2,66.7,2,0.9,100,107.4,1715,16,2094,3.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,224.6,240,82.7,86,30.8,35,13.7,14.6,67.2,69,23,22.3,30.8,45.8,38.8,14.7,79.5,164.2,2828,17.2,368.5,0.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,298.1,324,33,33,0,27,0,8.3,1,1,0.3,0.3,1,100,8.7,2.8,11.5,217.4,3561,16.4,1882.1,2.5
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,389.4,418,45,47,68.1,72,17.5,17.2,67,69,14.7,14.2,56,83.6,71,15.4,78.9,276.3,6309,22.8,3388.7,3.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,72.6,76,10.5,11,13.1,14,18.1,18.4,7,7,8.8,8.4,2.8,40,6,7.6,46.7,43,937,21.8,876.7,4.8
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,675.6,730,100.6,105,59.4,67,8.8,9.2,91,91,11.9,11.1,80.7,88.6,110.9,14.1,72.7,401.4,7590,18.9,2463,1.4
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,130.6,137,25.6,26,33.2,34,25.4,24.8,54,54,29.3,28.3,45.6,84.4,69.3,34.7,65.8,92.6,1629,17.6,862,2.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,145.1,152,36.8,39,27.4,29,18.9,19.1,14.3,15,9,9,14.3,100,19,11.6,75.1,88.3,1391,15.7,818.9,2.2
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,315.7,360,37.4,45,23.4,28,7.4,7.8,38,38,10.7,9.5,38,100,48,13.2,79.2,201.6,3846,19.1,1355,1.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,157.5,171,27.1,29,19.9,23,12.7,13.5,3,3,1.9,1.7,3,100,12,7.1,25,76.8,1280,16.7,1480.8,3.7
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,95.8,104,21.8,23,18.5,20,19.3,19.2,79,79,45.2,43.2,39,49.4,87,47.6,44.8,81.8,1575,19.3,857.5,3.5
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,83.3,88,55.7,59,13,14,15.6,15.9,39,39,31.9,30.7,35,89.7,35,29.6,100,64.3,928,14.4,282,1.3
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,118.2,126,43.9,46,11,13,9.3,10.3,16.4,17,12.2,11.9,16.4,100,28,19.2,58.6,80.5,1919,23.9,784,2.6
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,507.7,579,86.3,96,54.4,66,10.7,11.4,93,93,15.5,13.8,x,x,70.8,12.2,x,302.2,5323,17.6,3983,3.1
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,85.1,91,17.5,19,9.8,10,11.5,11,20,20,19,18,14,70,15.2,15.1,92.2,53.6,801,15,401.5,1.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,403.4,445,74.6,77,55.6,61,13.8,13.7,60.8,62,13.1,12.2,60.8,100,66.5,14.2,91.4,243.4,3904,16,2968,2.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,52,56,5.6,6,16.5,17,31.7,30.4,32,32,38.1,36.4,24,75,24,31.6,100,56.7,884,15.6,245.7,1.9
2017,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,56.7,61,4.6,5,10.4,11,18.3,18,16,18,22,22.8,14,87.5,14,19.8,100,31.7,513,16.2,483.6,3.4
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,86.4,97,16.5,18,16.9,20,19.6,20.6,5.2,6,5.7,5.8,5.2,100,7.8,8.3,66.7,65.9,1119,17,506.5,2.3
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,153.2,174,37.3,43,7.9,9,5.2,5.2,4,4,2.5,2.2,4,100,6,3.8,66.7,98,1371,14,1323.6,3.4
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",254.8,296,37.2,39,23.8,33,9.4,11.1,1.7,2,0.7,0.7,0,0,52.4,17.1,0,104.3,2085,20,2402,3.7
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,224.5,249,27.9,30,25.5,28,11.4,11.2,4.4,5,1.9,2,4.4,100,39.6,15,11.1,139.5,2262,16.2,2878.5,5.1
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,294.1,322,32.2,34,55.2,60,18.8,18.6,46.7,101,13.7,23.9,42.7,91.4,76.4,20.6,55.9,243,4679,19.3,6231.5,8.4
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,185.7,205,42.3,45,34.2,40,18.4,19.5,28,28,13.1,12,14.5,51.8,22,10.6,65.9,146.3,2246,15.4,1529.6,3.3
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,278.8,310,45.8,48,47.3,54,17,17.4,80,80,22.3,20.5,52,65,62.9,18.4,82.7,229.7,3715,16.2,1973.5,2.8
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,2,2,0,0,0,0,0,0,1,1,33.3,33.3,0,0,0,0,z,2,29,14.5,c,c
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,69.3,98,12,16,8.5,11,12.3,11.2,25.8,38,27.1,27.9,18.8,72.9,18.8,21.3,100,42,690,16.4,c,c
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,149.4,156,31.4,32,18,20,12.1,12.8,25.2,28,14.4,15.2,21.2,84.1,25,14.3,84.8,93.9,1932,20.6,935.3,2.5
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,93.4,103,10.6,11,19.6,25,20.9,24.3,7.2,8,7.2,7.2,4.7,65.3,7.9,7.8,59.5,64.8,999,15.4,1000.5,4.2
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,252.5,272,45.5,47,20.4,24,8.1,8.8,63.3,69,20,20.2,60.4,95.4,68.1,21.3,88.6,182.2,2430,13.3,1816.8,2.8
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,104.2,115,23.6,25,14.5,16,13.9,13.9,25.3,27,19.5,19,15.4,60.8,20.6,16.5,74.7,73.8,1536,20.8,452.4,1.7
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,107.4,115,23.7,25,21.9,24,20.4,20.9,36.2,37,25.2,24.3,14.6,40.3,26,19.5,56.2,82.3,1677,20.4,775,2.9
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,79.4,85,15.7,16,23.6,26,29.7,30.6,28,28,26.1,24.8,19,67.9,19,19.3,100,51.8,1090,21,810,4
2017,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,222.1,241,29.5,32,23.7,27,10.7,11.2,10.9,12,4.7,4.7,10.9,100,27,10.8,40.4,117.6,2319,19.7,2645.5,4.7
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,179,190,31,31,34.1,36,19.1,18.9,24.7,41,12.1,17.7,24.7,100,60.5,25.3,40.8,88.5,1140,12.9,738,1.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,7.5,8,2,2,1,1,13.3,12.5,1.8,2,19.4,20,0,0,0,0,z,4.3,70,16.3,3,0.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,165.1,170,26,26,20,20,12.1,11.8,60,63,26.7,27,41,68.3,45,21.4,91.1,148.9,2895,19.4,1054,2.5
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,132.8,135,31,31,4,25,3,18.5,17,17,11.3,11.2,17,100,17,11.3,100,86.2,1156,13.4,707.5,2.1
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,156.7,159,28,28,40.2,42,25.7,26.4,63.5,70,28.8,30.6,52,81.9,62,28.3,83.9,98.1,1863,19,709.6,1.8
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,179.6,189,28,28,26.6,27,14.8,14.3,47,47,20.7,19.9,22,46.8,39,17.8,56.4,107.1,1410,13.2,553,1.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,141.5,149,17.6,18,11,12,7.8,8.1,5,5,3.4,3.2,5,100,10,6.6,50,59.2,706,11.9,320,0.9
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,164.5,168,63,63,17.8,18,10.8,10.7,99,99,37.6,37.1,99,100,102,38.3,97.1,104.8,1584,15.1,806.6,1.9
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,162.3,173,60.6,62,17.8,18,11,10.4,61,61,27.3,26.1,52,85.2,61,27.3,85.2,102.4,1631,15.9,652.5,1.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,168.8,172,42,42,27,27,16,15.7,64,64,27.5,27.1,21,32.8,30,15.1,70,138,2409,17.5,652.5,1.5
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,236.5,262,31.9,34,39.4,42,16.6,16,73,73,23.6,21.8,53,72.6,53,18.3,100,164.7,2381,14.5,913,1.5
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,201.5,214,13.4,13,53.6,57,26.6,26.6,195.5,196,49.2,47.8,60.5,30.9,119,37.1,50.8,117.9,2276,19.3,1654.7,3.2
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,159.5,168,50.7,53,31.7,32,19.9,19,100.2,105,38.6,38.5,53.2,53.1,54.4,25.4,97.8,131.3,2014,15.3,661.6,1.6
2017,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,122.3,126,21.2,22,20,20,16.4,15.9,22,22,15.2,14.9,22,100,22,15.2,100,62.9,1037,16.5,619,2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,106.1,111,38,39,20.5,21,19.3,18.9,65,65,38,36.9,65,100,72,40.4,90.3,96.1,1892,19.7,331.5,1.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,139.5,149,38,39,26,26,18.6,17.4,40.3,42,22.4,22,35.2,87.3,66,32.1,53.3,81.9,1628,19.9,427.5,1.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,170.8,179,39.6,40,15.4,16,9,8.9,33,33,16.2,15.6,16,48.5,23.6,12.1,67.7,94,1380,14.7,831.7,1.9
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,137.7,142,41.8,42,30,30,21.8,21.1,71,71,34,33.3,71,100,71,34,100,x,x,x,795,2.3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,90.6,96,2,2,33.7,35,37.2,36.5,82,82,47.5,46.1,82,100,118,56.6,69.5,95.2,1263,13.3,1166,5.1
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,204,207,30.4,31,23.8,25,11.6,12.1,106.2,126,34.2,37.8,67.2,63.3,68,25,98.9,175.1,3206,18.3,1365,2.6
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,192.3,207,47.4,49,20.6,21,10.7,10.1,43.7,46,18.5,18.2,40.7,93.1,55,22.2,74,106.1,1677,15.8,1443.6,3
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,158.9,167,54.6,56,35.8,37,22.5,22.2,21.7,30,12,15.2,17.6,81.1,79,33.2,22.3,97.5,1768,18.1,2677.8,6.7
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,216,223,33.8,34,47.6,49,22,22,30.5,31,12.4,12.2,30.5,100,37,14.6,82.4,120.4,1859,15.4,1196,2.2
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,125.4,133,36.2,38,26.9,30,21.4,22.6,30.7,32,19.7,19.4,22.4,72.8,23,15.5,97.3,83.1,1513,18.2,530.2,1.7
2017,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,118.8,123,48.7,49,14.5,15,12.2,12.2,55,55,31.7,30.9,28,50.9,32.5,21.5,86.2,89,1280,14.4,526.9,1.8
